ID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
23566.0,16000,15745.73,11.11%,60 months,debt_consolidation,9.90%,MO,RENT,2958.33,765-769,6,8943,2.0,< 1 year
29595.0,30000,30000,20.25%,60 months,debt_consolidation,10.46%,VA,MORTGAGE,12500.0,695-699,10,43491,3.0,5 years
48620.0,20125,20125,14.65%,36 months,debt_consolidation,17.88%,FL,MORTGAGE,10353.33,695-699,11,23698,1.0,7 years
40753.0,12000,12000,15.27%,36 months,credit_card,16.46%,PA,OWN,2516.67,670-674,9,2174,2.0,5 years
9820.0,5000,4950,10.62%,60 months,home_improvement,11.23%,CA,MORTGAGE,5200.0,745-749,6,1941,1.0,5 years
7606.0,8000,7989.96,11.36%,36 months,other,5.27%,CA,MORTGAGE,13389.15,705-709,6,7351,1.0,3 years
32191.0,3600,3600,6.62%,36 months,credit_card,9.35%,TX,RENT,2000.0,735-739,17,1710,0.0,1 year
3414.0,8800,8350,9.63%,36 months,wedding,4.89%,GA,MORTGAGE,5479.0,755-759,5,6055,0.0,6 years
51742.0,18000,17925,19.22%,60 months,debt_consolidation,21.36%,CA,RENT,6867.92,690-694,13,19446,0.0,10+ years
98167.0,20000,20000,23.76%,60 months,debt_consolidation,18.75%,VA,MORTGAGE,6266.67,660-664,25,10784,3.0,10+ years
31654.0,4350,4350,5.99%,36 months,house,3.12%,CA,OWN,2600.0,780-784,5,866,0.0,< 1 year
26652.0,12000,11975,10.99%,60 months,home_improvement,4.04%,NY,MORTGAGE,3416.67,735-739,10,6935,0.0,< 1 year
54076.0,5400,5400,13.67%,36 months,debt_consolidation,15.42%,CA,RENT,1666.67,680-684,6,2533,0.0,4 years
19695.0,12000,11950,12.68%,60 months,debt_consolidation,22.72%,NY,RENT,5000.0,700-704,19,9002,0.0,
62644.0,12000,12000,17.77%,36 months,debt_consolidation,24.48%,MI,OWN,3333.33,665-669,12,16984,0.0,10+ years
53454.0,6700,6700,7.90%,36 months,credit_card,22.19%,KS,RENT,2708.33,705-709,10,6627,0.0,2 years
40692.0,3750,3750,11.71%,36 months,debt_consolidation,16.98%,CA,RENT,1650.0,675-679,6,8101,0.0,4 years
55177.0,8000,8000,13.67%,36 months,other,23.50%,NJ,RENT,2791.67,685-689,5,27151,0.0,< 1 year
24187.0,4500,4500,11.49%,36 months,other,9.26%,CA,RENT,3500.0,695-699,5,7247,0.0,2 years
20979.0,6000,5975,17.14%,60 months,small_business,6.60%,FL,MORTGAGE,2500.0,660-664,5,5087,0.0,8 years
81254.0,19400,19400,23.28%,60 months,credit_card,9.30%,NC,MORTGAGE,6000.0,660-664,5,28921,0.0,10+ years
13413.0,25000,15600,17.93%,60 months,small_business,19.94%,CA,RENT,5416.67,690-694,13,24810,0.0,10+ years
34871.0,8800,8800,14.27%,36 months,debt_consolidation,9.57%,IL,RENT,3833.33,695-699,4,8130,1.0,4 years
44681.0,4800,4800,13.99%,36 months,medical,7.39%,OH,RENT,5833.33,680-684,9,170,2.0,1 year
73773.0,5175,5175,17.77%,36 months,credit_card,22.93%,NY,RENT,1500.0,660-664,9,8577,1.0,5 years
12248.0,10000,9999.36,10.75%,60 months,home_improvement,4.05%,MD,MORTGAGE,8750.0,795-799,7,0,1.0,2 years
83704.0,12000,12000,11.14%,36 months,other,7.85%,VA,RENT,6666.67,720-724,11,4428,2.0,9 years
43610.0,5000,5000,7.51%,36 months,other,11.40%,FL,RENT,1666.67,750-754,4,7968,0.0,10+ years
43017.0,33600,33600,17.27%,60 months,debt_consolidation,15.08%,NY,RENT,5416.67,730-734,5,20514,1.0,8 years
80198.0,10000,10000,13.11%,36 months,debt_consolidation,29.13%,TX,MORTGAGE,8750.0,700-704,13,11125,2.0,< 1 year
91989.0,12000,11975,16.29%,36 months,other,14.29%,AZ,MORTGAGE,8541.67,695-699,5,5890,3.0,10+ years
87119.0,4000,4000,14.33%,36 months,renewable_energy,22.74%,MD,RENT,1666.67,665-669,7,278,0.0,3 years
66132.0,20000,20000,15.80%,36 months,credit_card,13.13%,CT,RENT,5000.0,690-694,10,17981,1.0,3 years
73203.0,12000,12000,14.09%,36 months,debt_consolidation,19.49%,CA,RENT,6166.67,675-679,13,6499,0.0,6 years
76842.0,17500,17500,21.00%,60 months,home_improvement,1.78%,NY,RENT,4166.67,685-689,7,3377,3.0,10+ years
8127.0,3000,3000,14.22%,36 months,moving,10.05%,MA,RENT,9166.67,665-669,15,22698,2.0,6 years
93711.0,10000,10000,15.80%,36 months,debt_consolidation,13.32%,AZ,RENT,5000.0,670-674,16,11286,1.0,< 1 year
28368.0,5000,5000,8.49%,36 months,debt_consolidation,22.53%,WA,MORTGAGE,3000.0,720-724,9,3388,2.0,10+ years
66425.0,16000,16000,21.49%,60 months,small_business,25.76%,NY,MORTGAGE,5000.0,670-674,14,10881,0.0,5 years
13652.0,4800,4800,10.75%,36 months,other,22.63%,MA,RENT,1750.0,710-714,6,11234,0.0,5 years
66166.0,24925,24925,18.75%,60 months,debt_consolidation,8.51%,AK,MORTGAGE,5250.0,710-714,7,15288,0.0,10+ years
73128.0,4825,4825,12.12%,36 months,debt_consolidation,4.76%,CT,MORTGAGE,5416.67,680-684,8,6883,0.0,8 years
42032.0,18750,18750,18.25%,60 months,debt_consolidation,12.54%,CO,MORTGAGE,4833.33,675-679,13,11232,2.0,10+ years
101034.0,5000,5000,15.31%,36 months,home_improvement,20.54%,CT,MORTGAGE,4166.67,675-679,18,12929,3.0,10+ years
102595.0,7500,224.99,13.17%,36 months,other,1.03%,CT,MORTGAGE,8750.0,675-679,3,3607,4.0,6 years
12429.0,10000,10000,16.82%,60 months,debt_consolidation,12.54%,MA,RENT,4417.0,680-684,9,6630,2.0,3 years
36084.0,5300,5300,7.90%,36 months,debt_consolidation,9.67%,TX,RENT,1945.0,760-764,3,5360,0.0,8 years
15120.0,25000,15051.09,13.23%,60 months,debt_consolidation,20.11%,TX,MORTGAGE,6666.67,735-739,11,33084,0.0,10+ years
3246.0,9250,9200,11.89%,36 months,debt_consolidation,16.28%,OH,MORTGAGE,5416.67,745-749,14,10111,6.0,6 years
14851.0,19000,18725,10.75%,60 months,home_improvement,6.19%,MD,MORTGAGE,7500.0,775-779,12,1142,1.0,8 years
45929.0,2000,2000,6.03%,36 months,debt_consolidation,8.01%,NY,RENT,5833.33,750-754,7,2031,0.0,< 1 year
70648.0,8000,8000,14.09%,36 months,debt_consolidation,19.60%,CO,MORTGAGE,5292.0,695-699,13,8903,1.0,
33500.0,13000,12875,11.71%,36 months,debt_consolidation,16.20%,NJ,RENT,6932.92,685-689,21,27852,0.0,9 years
55755.0,8000,8000,16.29%,36 months,wedding,2.92%,CT,MORTGAGE,4250.0,670-674,5,4454,2.0,10+ years
3158.0,14000,13675,9.63%,36 months,debt_consolidation,13.06%,CA,MORTGAGE,9083.33,760-764,21,46017,3.0,10+ years
40127.0,1400,1400,12.69%,36 months,other,5.93%,NJ,OWN,4583.33,700-704,3,1029,0.0,1 year
77444.0,9500,9500,8.90%,36 months,debt_consolidation,27.72%,CO,OWN,5000.0,735-739,4,18393,1.0,6 years
74186.0,12700,12700,11.14%,36 months,debt_consolidation,10.53%,NJ,OWN,3333.33,705-709,6,8948,0.0,< 1 year
45644.0,10000,10000,9.76%,36 months,debt_consolidation,18.31%,NJ,RENT,2916.67,725-729,6,5670,1.0,10+ years
2868.0,6000,5691.36,11.89%,36 months,major_purchase,11.55%,PA,RENT,2917.0,735-739,4,1003,2.0,1 year
28280.0,5200,5200,13.99%,36 months,debt_consolidation,23.18%,CA,MORTGAGE,5000.0,680-684,17,28118,2.0,5 years
50921.0,9000,8975,15.81%,36 months,debt_consolidation,10.69%,MO,RENT,3750.0,675-679,7,6599,1.0,10+ years
2425.0,12000,11854.04,14.74%,36 months,debt_consolidation,4.62%,NY,RENT,4500.0,695-699,3,7956,0.0,10+ years
1337.0,6600,3800,9.07%,36 months,other,1.84%,FL,OWN,2667.0,740-744,16,4889,1.0,< 1 year
56391.0,10000,10000,13.99%,36 months,debt_consolidation,8.62%,NJ,MORTGAGE,6458.33,670-674,13,7200,0.0,9 years
27919.0,1800,1800,11.49%,36 months,debt_consolidation,16.64%,WY,MORTGAGE,4250.0,695-699,11,26267,0.0,10+ years
78789.0,19000,19000,18.75%,60 months,home_improvement,17.40%,MN,OWN,4000.0,695-699,7,5246,2.0,10+ years
85290.0,24000,24000,20.49%,60 months,debt_consolidation,8.69%,NJ,MORTGAGE,5833.33,685-689,9,23006,0.0,10+ years
47887.0,12100,12100,13.67%,36 months,debt_consolidation,12.85%,FL,RENT,5000.0,690-694,8,12026,0.0,4 years
28055.0,12000,12000,17.99%,60 months,debt_consolidation,23.44%,TX,RENT,3916.67,675-679,8,8860,0.0,< 1 year
44231.0,12000,12000,15.31%,36 months,debt_consolidation,10.69%,MA,MORTGAGE,4416.67,675-679,18,13194,2.0,3 years
88584.0,10000,10000,19.72%,36 months,other,27.53%,MN,MORTGAGE,2916.67,665-669,14,11506,0.0,10+ years
61697.0,8875,8875,15.31%,36 months,debt_consolidation,30.15%,NC,RENT,2291.67,680-684,11,11798,1.0,2 years
64440.0,10625,10625,17.77%,36 months,debt_consolidation,22.10%,FL,OWN,2633.33,660-664,9,12156,0.0,< 1 year
3320.0,12000,3725,14.11%,36 months,credit_card,7.23%,GA,MORTGAGE,3750.0,670-674,6,13018,3.0,1 year
95536.0,10000,10000,17.27%,36 months,debt_consolidation,28.91%,FL,MORTGAGE,3500.0,660-664,11,9059,1.0,7 years
98428.0,12000,12000,20.49%,36 months,credit_card,28.84%,IL,RENT,3980.33,660-664,12,19234,2.0,5 years
26457.0,14000,12225,11.99%,60 months,debt_consolidation,14.01%,AR,MORTGAGE,4583.33,720-724,9,3539,0.0,3 years
43465.0,16000,15975,17.58%,60 months,debt_consolidation,12.26%,MO,MORTGAGE,2666.67,705-709,12,18008,1.0,< 1 year
53930.0,10000,10000,15.81%,36 months,debt_consolidation,20.89%,TX,RENT,5541.67,670-674,14,10443,1.0,9 years
92051.0,3625,3625,16.29%,36 months,small_business,21.75%,NY,MORTGAGE,6666.67,720-724,12,3226,5.0,2 years
78391.0,8400,8400,12.12%,36 months,debt_consolidation,22.32%,MA,RENT,3333.33,690-694,7,5500,0.0,4 years
1766.0,1600,1334.54,15.05%,36 months,major_purchase,14.15%,FL,RENT,2000.0,665-669,5,9603,1.0,< 1 year
82223.0,3600,3600,16.29%,36 months,debt_consolidation,24.90%,NY,OWN,3666.67,665-669,16,11927,3.0,10+ years
19226.0,14000,14000,17.51%,36 months,credit_card,9.37%,DC,RENT,7916.67,680-684,3,13522,0.0,< 1 year
63697.0,15675,15675,6.03%,36 months,small_business,8.86%,FL,MORTGAGE,4166.67,795-799,9,13020,1.0,7 years
2947.0,6000,5546.81,11.89%,36 months,other,19.38%,NY,RENT,7250.0,725-729,6,42987,1.0,10+ years
91702.0,10000,10000,8.90%,36 months,home_improvement,11.17%,GA,MORTGAGE,6666.67,695-699,15,14593,1.0,6 years
50924.0,29000,29000,7.90%,36 months,debt_consolidation,19.25%,NY,MORTGAGE,9166.67,765-769,18,75212,1.0,< 1 year
35615.0,4800,4800,12.42%,36 months,debt_consolidation,17.98%,UT,MORTGAGE,4500.0,670-674,9,30895,0.0,10+ years
6084.0,5000,4900,8.94%,36 months,educational,13.27%,NY,OWN,4166.67,740-744,5,4676,0.0,3 years
3862.0,7000,6894.01,12.53%,36 months,debt_consolidation,6.64%,NJ,MORTGAGE,5000.0,695-699,7,11391,1.0,5 years
49409.0,20000,19975,16.29%,60 months,debt_consolidation,24.05%,MD,MORTGAGE,7416.67,705-709,11,14944,1.0,3 years
89809.0,9000,9000,12.12%,36 months,debt_consolidation,10.05%,NY,RENT,11666.67,690-694,8,9490,1.0,< 1 year
33275.0,4400,4400,12.42%,36 months,small_business,19%,CA,RENT,2000.0,715-719,9,2411,3.0,5 years
36803.0,3000,3000,11.71%,36 months,major_purchase,16.80%,GA,RENT,3083.33,695-699,4,413,0.0,2 years
61587.0,6250,6250,14.33%,36 months,credit_card,20.40%,FL,MORTGAGE,1750.0,675-679,10,7845,0.0,4 years
32249.0,14000,14000,6.03%,36 months,debt_consolidation,9%,IL,MORTGAGE,8733.33,770-774,11,15108,0.0,6 years
39908.0,30000,30000,14.27%,36 months,debt_consolidation,8.51%,TX,MORTGAGE,9166.67,715-719,10,28967,0.0,10+ years
33029.0,19600,19600,12.42%,60 months,debt_consolidation,22.99%,AZ,RENT,4166.67,745-749,9,14783,2.0,< 1 year
7603.0,1600,1600,13.11%,36 months,debt_consolidation,18.99%,WA,MORTGAGE,3459.0,670-674,9,6281,3.0,10+ years
57519.0,8000,8000,13.99%,36 months,major_purchase,18.17%,CA,OWN,7500.0,670-674,13,5987,0.0,< 1 year
102277.0,2500,2125,12.92%,36 months,debt_consolidation,22.32%,MI,MORTGAGE,3750.0,670-674,21,4744,9.0,7 years
64419.0,16075,16075,16.29%,36 months,debt_consolidation,17.58%,KS,MORTGAGE,4125.0,695-699,7,15781,1.0,2 years
5651.0,4900,4888.24,14.26%,36 months,debt_consolidation,23.75%,CT,RENT,2240.0,720-724,5,17998,1.0,1 year
80404.0,7750,7750,20.49%,36 months,credit_card,9%,CA,MORTGAGE,2000.0,660-664,3,5399,0.0,5 years
23537.0,4200,4200,5.79%,36 months,debt_consolidation,8.10%,MD,MORTGAGE,6089.44,750-754,7,18861,2.0,8 years
22289.0,35000,34950,12.68%,60 months,home_improvement,23.99%,WV,MORTGAGE,7083.33,785-789,19,30725,1.0,10+ years
48048.0,12800,12800,12.12%,36 months,debt_consolidation,21.53%,CA,RENT,4750.0,695-699,16,14291,0.0,< 1 year
23911.0,5000,5000,8.49%,36 months,credit_card,16.89%,NJ,MORTGAGE,6706.41,730-734,19,43734,1.0,8 years
11625.0,4000,4000,11.49%,36 months,debt_consolidation,4.16%,MA,RENT,2666.67,720-724,4,3239,0.0,1 year
72919.0,2875,2875,18.49%,36 months,credit_card,14.11%,AZ,RENT,1084.0,665-669,3,3824,0.0,
23766.0,1800,1800,16.02%,36 months,small_business,4.19%,AL,RENT,4246.67,660-664,2,0,0.0,9 years
34802.0,7200,7200,13.49%,36 months,debt_consolidation,14.60%,CA,RENT,5000.0,725-729,4,17268,0.0,1 year
68503.0,6000,6000,12.12%,36 months,credit_card,8.16%,PA,RENT,3333.33,680-684,6,8442,0.0,10+ years
44737.0,15000,14975,7.90%,36 months,car,20.73%,NY,RENT,5416.67,745-749,14,9756,0.0,1 year
62824.0,10375,10375,14.33%,36 months,debt_consolidation,26.42%,MD,RENT,2479.17,680-684,6,13411,0.0,5 years
97264.0,25000,25000,15.80%,60 months,debt_consolidation,24.04%,CA,OWN,7750.0,700-704,10,20215,5.0,2 years
6143.0,7900,7782.65,8.59%,36 months,credit_card,15.20%,CA,MORTGAGE,7583.33,810-814,14,3950,0.0,10+ years
59807.0,10000,10000,15.31%,36 months,debt_consolidation,14.61%,CA,RENT,3750.0,680-684,18,13051,1.0,5 years
1888.0,6000,4450,7.68%,36 months,debt_consolidation,8.40%,NY,RENT,5417.0,780-784,10,6047,1.0,10+ years
99967.0,7000,7000,17.77%,36 months,debt_consolidation,30.30%,TX,RENT,4333.33,675-679,16,6922,1.0,4 years
6259.0,5500,5473.88,14.61%,36 months,other,20.38%,SC,MORTGAGE,5116.67,665-669,11,14103,0.0,1 year
73978.0,7000,7000,14.33%,36 months,debt_consolidation,5.46%,PA,RENT,3333.33,690-694,4,8889,1.0,2 years
26914.0,10000,9975,6.99%,36 months,home_improvement,27.92%,CA,MORTGAGE,2500.0,780-784,5,1230,2.0,1 year
22573.0,9800,9800,14.91%,60 months,credit_card,12.89%,CA,MORTGAGE,2708.33,690-694,11,8111,0.0,3 years
93394.0,15000,15000,13.11%,36 months,credit_card,29.63%,GA,RENT,4083.33,690-694,20,23565,4.0,10+ years
26312.0,12000,12000,7.91%,36 months,credit_card,4.51%,CA,RENT,3500.0,725-729,16,6015,1.0,< 1 year
17242.0,19000,18975,13.72%,36 months,credit_card,13.50%,CA,RENT,2964.67,705-709,9,11219,0.0,10+ years
43527.0,10000,10000,13.49%,36 months,small_business,18.84%,AL,MORTGAGE,3333.33,690-694,9,14247,1.0,7 years
8698.0,14725,14725,19.41%,36 months,major_purchase,2.14%,VA,OWN,18333.33,660-664,11,82265,2.0,1 year
75525.0,17500,17475,14.09%,36 months,debt_consolidation,34.88%,NY,RENT,3750.0,690-694,6,18485,0.0,1 year
6712.0,10000,10000,12.53%,36 months,debt_consolidation,10.81%,CA,RENT,7158.33,700-704,15,23152,0.0,6 years
22982.0,12000,11998.2,10.37%,36 months,debt_consolidation,16.98%,CT,RENT,3916.67,705-709,10,7489,0.0,3 years
76797.0,32550,32550,6.62%,36 months,debt_consolidation,8.52%,IL,MORTGAGE,9166.67,805-809,9,2670,0.0,10+ years
95522.0,17475,17450,12.12%,36 months,debt_consolidation,14.82%,NC,MORTGAGE,4500.0,680-684,10,12588,0.0,10+ years
47097.0,7200,7200,7.90%,36 months,debt_consolidation,12.13%,NJ,RENT,2333.33,725-729,7,6262,1.0,2 years
92717.0,7125,7125,7.62%,36 months,home_improvement,7.96%,GA,OWN,2500.0,805-809,5,577,0.0,1 year
10176.0,20500,19861.23,14.96%,60 months,debt_consolidation,10.76%,CA,RENT,2500.0,730-734,2,109,0.0,2 years
72251.0,18000,18000,19.72%,60 months,debt_consolidation,17.37%,AL,RENT,10583.33,695-699,13,55691,0.0,5 years
47570.0,15000,15000,18.25%,36 months,debt_consolidation,22.45%,NV,MORTGAGE,5078.75,665-669,19,13205,0.0,10+ years
20885.0,14000,14000,10.37%,60 months,debt_consolidation,8.69%,MA,RENT,5833.33,785-789,4,961,0.0,5 years
85464.0,8000,8000,14.33%,36 months,vacation,4.48%,TX,RENT,6250.0,670-674,8,14607,0.0,1 year
45728.0,35000,34900,18.25%,60 months,debt_consolidation,20.56%,GA,MORTGAGE,5666.67,725-729,8,22290,0.0,10+ years
6326.0,3600,3600,7.74%,36 months,major_purchase,1.41%,CA,MORTGAGE,5666.67,735-739,6,2907,0.0,10+ years
14469.0,20000,19950,11.49%,36 months,debt_consolidation,8.84%,NY,RENT,7500.0,715-719,11,8848,0.0,10+ years
58576.0,20000,20000,22.45%,60 months,debt_consolidation,24.30%,VT,RENT,3666.67,660-664,9,9194,1.0,1 year
42148.0,10000,9950,14.27%,36 months,debt_consolidation,12.63%,CA,RENT,7166.67,680-684,11,10309,1.0,< 1 year
38373.0,10000,10000,9.91%,36 months,credit_card,14.98%,WA,RENT,5000.0,710-714,8,16908,0.0,10+ years
11626.0,4500,4500,7.51%,36 months,moving,13.90%,CA,MORTGAGE,3000.0,765-769,10,387,0.0,< 1 year
54073.0,7425,7425,9.76%,36 months,debt_consolidation,7.32%,NV,MORTGAGE,2500.0,705-709,6,5045,1.0,4 years
97524.0,12000,12000,6.03%,36 months,debt_consolidation,18.75%,SC,MORTGAGE,13000.0,725-729,22,20197,0.0,5 years
43444.0,9000,9000,15.27%,36 months,debt_consolidation,24.06%,AZ,RENT,4500.0,670-674,10,8533,1.0,10+ years
80167.0,28000,28000,16.29%,36 months,credit_card,19.62%,NV,MORTGAGE,7083.33,710-714,12,38194,1.0,10+ years
85685.0,10500,10500,12.12%,36 months,debt_consolidation,11.18%,OR,RENT,6666.67,710-714,16,7738,1.0,7 years
102645.0,8500,6727.42,16.83%,36 months,debt_consolidation,14.68%,IL,RENT,5000.0,680-684,9,0,9.0,10+ years
95322.0,3600,3600,19.72%,36 months,moving,10.72%,TX,RENT,7000.0,665-669,7,6263,4.0,6 years
19133.0,12000,12000,7.29%,36 months,small_business,27.15%,NC,RENT,6250.0,740-744,7,59089,0.0,2 years
6466.0,24250,24144.61,11.83%,36 months,major_purchase,4.79%,CA,RENT,12000.0,755-759,10,2097,1.0,< 1 year
35596.0,20000,20000,12.69%,36 months,debt_consolidation,15.55%,MN,RENT,6166.67,710-714,6,22739,2.0,< 1 year
62011.0,14000,14000,12.12%,36 months,house,7.64%,TX,RENT,6883.33,695-699,7,9715,0.0,2 years
34411.0,10000,10000,6.03%,36 months,major_purchase,5.01%,MD,MORTGAGE,13750.0,775-779,12,4357,0.0,10+ years
39996.0,8000,8000,12.42%,36 months,debt_consolidation,9.73%,NY,RENT,3750.0,705-709,8,16212,2.0,6 years
19961.0,20000,15000,17.51%,60 months,credit_card,15.97%,NV,MORTGAGE,5373.33,695-699,18,25058,0.0,3 years
60353.0,3500,3500,12.12%,36 months,debt_consolidation,10.87%,TX,MORTGAGE,4333.33,675-679,9,9971,0.0,10+ years
34538.0,30000,29975,20.89%,60 months,debt_consolidation,15.86%,VA,MORTGAGE,17917.0,695-699,14,86385,0.0,2 years
91639.0,12000,12000,17.77%,36 months,debt_consolidation,22.32%,CA,RENT,4575.08,675-679,13,8048,2.0,< 1 year
41828.0,12250,12250,19.03%,60 months,debt_consolidation,23.18%,TX,MORTGAGE,6550.0,660-664,15,22493,0.0,3 years
10721.0,9000,9000,7.88%,60 months,other,8%,MN,MORTGAGE,4750.0,800-804,14,5348,0.0,10+ years
66064.0,31825,31825,14.09%,60 months,major_purchase,4.37%,CA,MORTGAGE,6666.67,750-754,4,10864,0.0,4 years
36798.0,24000,23975,19.03%,60 months,debt_consolidation,22.58%,NC,MORTGAGE,5416.67,680-684,12,13066,0.0,1 year
5906.0,12800,12787.71,8.94%,36 months,debt_consolidation,0.18%,AZ,MORTGAGE,2833.33,815-819,7,306,0.0,4 years
24044.0,20000,20000,13.99%,60 months,debt_consolidation,21.33%,MO,OWN,4167.0,745-749,8,11372,3.0,9 years
41244.0,15000,15000,12.69%,36 months,debt_consolidation,14.02%,NY,RENT,3916.67,705-709,11,16355,1.0,7 years
19585.0,15000,14950,14.17%,36 months,small_business,8.46%,OR,MORTGAGE,6666.67,690-694,8,1073,2.0,5 years
384.0,5000,3150,13.93%,36 months,car,22.57%,MN,MORTGAGE,6000.0,660-664,17,29877,2.0,10+ years
74981.0,14000,14000,14.09%,36 months,house,15.19%,MI,RENT,5416.67,690-694,6,4211,0.0,5 years
54428.0,21000,21000,13.67%,36 months,other,8.08%,CA,RENT,7916.67,705-709,6,6524,1.0,1 year
19348.0,5000,5000,6.92%,36 months,debt_consolidation,18.39%,MA,OWN,3333.33,725-729,8,5806,0.0,< 1 year
82882.0,5000,5000,12.12%,36 months,credit_card,20.26%,RI,MORTGAGE,6250.0,675-679,19,33500,0.0,10+ years
91562.0,8000,8000,11.14%,36 months,credit_card,5.98%,DE,MORTGAGE,4333.33,710-714,5,11822,2.0,10+ years
75837.0,10000,10000,22.47%,36 months,debt_consolidation,34.26%,MD,MORTGAGE,6200.0,675-679,36,28850,1.0,3 years
26195.0,7000,7000,6.99%,36 months,debt_consolidation,14.32%,CA,RENT,5166.67,775-779,6,0,1.0,10+ years
60761.0,11000,11000,6.03%,36 months,debt_consolidation,12.04%,NC,MORTGAGE,5836.67,790-794,12,420,0.0,< 1 year
78382.0,28000,28000,20.49%,60 months,small_business,4.36%,MI,RENT,8416.67,710-714,11,1327,0.0,5 years
9618.0,24000,21963.64,10.99%,36 months,home_improvement,19.27%,GA,MORTGAGE,12500.0,740-744,11,45989,0.0,10+ years
82216.0,15000,15000,8.90%,36 months,debt_consolidation,13.59%,CA,MORTGAGE,9583.33,735-739,10,13427,3.0,5 years
87554.0,24000,23950,24.89%,36 months,debt_consolidation,29.46%,NH,MORTGAGE,10737.5,660-664,26,34602,2.0,10+ years
33095.0,5000,5000,15.96%,36 months,moving,14.36%,NY,RENT,8166.67,660-664,7,7900,1.0,10+ years
26087.0,10000,10000,10.59%,36 months,debt_consolidation,9.68%,NY,OWN,8333.33,730-734,5,35968,1.0,10+ years
49619.0,16000,16000,18.55%,36 months,debt_consolidation,23.88%,MD,RENT,5653.67,660-664,12,16223,0.0,5 years
2164.0,10000,6301.07,14.11%,36 months,debt_consolidation,16.52%,CO,OTHER,4583.0,680-684,16,18707,1.0,3 years
94183.0,8000,8000,18.49%,36 months,debt_consolidation,23.37%,OH,OWN,5000.0,670-674,17,18248,1.0,10+ years
39492.0,10000,10000,11.71%,36 months,other,8.69%,NY,RENT,2750.0,695-699,6,6621,0.0,3 years
15510.0,5000,5000,5.79%,36 months,major_purchase,15.69%,NY,OWN,5416.67,760-764,11,4979,0.0,10+ years
45453.0,20000,19975,22.78%,60 months,credit_card,24.42%,NV,MORTGAGE,5666.67,665-669,15,18451,0.0,7 years
103374.0,3700,3600,7.88%,36 months,other,10.17%,CO,MORTGAGE,4985.0,720-724,6,11586,4.0,
68176.0,15000,15000,17.77%,36 months,debt_consolidation,22.45%,HI,RENT,3500.0,670-674,11,9868,0.0,7 years
18049.0,9700,9700,14.09%,36 months,debt_consolidation,9.52%,CA,RENT,7333.33,665-669,9,14723,0.0,3 years
80246.0,25000,25000,20.49%,60 months,debt_consolidation,9.15%,NY,RENT,5833.33,690-694,7,14953,0.0,9 years
34730.0,25000,24950,13.49%,60 months,debt_consolidation,19.97%,CO,OWN,4166.67,745-749,4,17849,0.0,3 years
73194.0,14575,14575,19.05%,36 months,debt_consolidation,24.23%,OR,RENT,3833.33,660-664,13,13753,0.0,10+ years
86479.0,14775,14775,21.00%,60 months,debt_consolidation,27.59%,CT,MORTGAGE,4473.33,675-679,10,33869,3.0,10+ years
12976.0,2000,2000,11.49%,36 months,major_purchase,2.44%,CA,RENT,2500.0,700-704,4,67,0.0,2 years
62891.0,2575,2575,10.16%,36 months,debt_consolidation,27.54%,NY,RENT,4166.67,695-699,12,18499,0.0,2 years
63768.0,4200,4200,14.33%,60 months,car,14.16%,NJ,RENT,3850.0,700-704,4,5718,0.0,2 years
6711.0,8000,8000,20.52%,36 months,small_business,8.12%,CT,RENT,2500.0,675-679,5,7327,2.0,< 1 year
24353.0,9500,9500,14.79%,60 months,debt_consolidation,12.13%,OK,RENT,3000.0,710-714,4,14227,1.0,3 years
9115.0,16750,16445.93,9.88%,36 months,credit_card,10.25%,IL,MORTGAGE,3338.0,750-754,10,18696,1.0,5 years
83807.0,12300,12300,13.11%,36 months,debt_consolidation,8.01%,MD,OWN,3083.33,685-689,6,6162,0.0,9 years
89837.0,4000,4000,17.27%,36 months,debt_consolidation,16.29%,TX,MORTGAGE,3750.0,665-669,7,13284,1.0,4 years
11723.0,20000,20000,18.30%,60 months,debt_consolidation,15.91%,NY,MORTGAGE,5833.0,690-694,5,16140,1.0,10+ years
22659.0,12000,12000,12.68%,60 months,credit_card,9.55%,VA,MORTGAGE,9750.0,705-709,9,17259,0.0,8 years
