Age,Job,Marital_Status,Education,Default_Credit,Housing_Loan,Personal_Loan,Subscribed
35,blue-collar,married,Primary_Education,no,yes,no,no
27,admin.,single,Tertiary_Education,no,yes,yes,no
53,admin.,married,Tertiary_Education,no,yes,no,no
33,technician,single,Tertiary_Education,no,yes,no,no
46,blue-collar,married,Primary_Education,no,yes,no,no
31,admin.,divorced,Secondary_Education,no,yes,no,no
27,admin.,single,Tertiary_Education,no,no,no,no
31,admin.,divorced,Secondary_Education,no,no,no,no
30,technician,single,Professional_Education,no,yes,no,no
35,technician,married,Professional_Education,no,yes,no,no
28,blue-collar,married,Primary_Education,no,no,no,no
32,services,married,Secondary_Education,no,no,no,no
35,technician,married,Tertiary_Education,no,yes,no,no
39,services,married,Secondary_Education,no,yes,no,no
31,services,single,Secondary_Education,no,no,yes,no
27,admin.,single,Tertiary_Education,no,yes,no,no
39,services,married,Secondary_Education,no,yes,no,no
42,management,married,Tertiary_Education,no,yes,no,no
39,services,married,Secondary_Education,no,no,no,no
30,blue-collar,married,Secondary_Education,no,no,yes,no
41,technician,single,Professional_Education,no,no,no,no
32,technician,single,Secondary_Education,no,no,no,no
46,management,single,Tertiary_Education,no,no,yes,no
57,technician,married,Tertiary_Education,no,no,no,no
31,technician,married,Tertiary_Education,no,no,no,yes
29,technician,single,Secondary_Education,no,yes,no,no
29,technician,single,Secondary_Education,no,yes,no,no
50,blue-collar,married,Primary_Education,no,no,no,yes
31,blue-collar,single,Secondary_Education,no,yes,no,no
30,blue-collar,married,Secondary_Education,no,yes,yes,no
34,admin.,single,Tertiary_Education,no,no,yes,no
56,management,married,Professional_Education,no,yes,no,no
27,technician,single,Secondary_Education,no,no,yes,yes
46,technician,married,Tertiary_Education,no,yes,no,no
29,blue-collar,married,Secondary_Education,no,yes,no,yes
31,admin.,married,Tertiary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
47,admin.,single,Secondary_Education,no,no,no,no
30,services,single,Secondary_Education,no,no,no,no
45,blue-collar,divorced,Primary_Education,no,yes,no,no
39,blue-collar,married,Primary_Education,no,no,no,no
30,services,single,Secondary_Education,no,yes,yes,no
34,blue-collar,single,Primary_Education,no,no,no,no
30,services,single,Secondary_Education,no,yes,yes,no
26,services,single,Secondary_Education,no,yes,no,no
48,admin.,divorced,Primary_Education,no,yes,no,no
26,services,single,Secondary_Education,no,yes,no,no
36,admin.,single,Professional_Education,no,yes,no,no
27,admin.,single,Tertiary_Education,no,yes,no,no
36,services,married,Tertiary_Education,no,yes,no,no
29,admin.,divorced,Secondary_Education,no,yes,no,no
36,services,married,Tertiary_Education,no,no,no,no
28,blue-collar,married,Primary_Education,no,no,no,no
35,admin.,single,Tertiary_Education,no,no,no,no
39,blue-collar,married,Professional_Education,no,no,no,no
34,management,married,Secondary_Education,no,no,yes,no
34,technician,married,Secondary_Education,no,yes,no,no
34,technician,married,Secondary_Education,no,no,no,no
31,services,single,Secondary_Education,no,yes,no,no
44,admin.,single,Professional_Education,no,yes,no,no
35,admin.,single,Tertiary_Education,no,yes,no,no
34,blue-collar,single,Secondary_Education,no,no,no,no
34,technician,married,Secondary_Education,no,no,no,no
34,technician,married,Secondary_Education,no,no,no,no
34,technician,married,Secondary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,no,no,no
50,blue-collar,married,Primary_Education,no,yes,yes,no
34,services,divorced,Secondary_Education,no,yes,no,no
30,admin.,single,Secondary_Education,no,no,no,no
37,admin.,single,Tertiary_Education,no,no,yes,no
31,blue-collar,married,Primary_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,no,yes,no
36,technician,single,Professional_Education,no,yes,no,no
49,services,married,Secondary_Education,no,no,no,no
33,unemployed,married,Secondary_Education,no,yes,yes,no
43,blue-collar,married,Primary_Education,no,no,no,no
49,services,married,Secondary_Education,no,yes,no,no
34,unemployed,married,Secondary_Education,no,no,no,no
37,blue-collar,married,Primary_Education,no,no,no,no
28,technician,married,Tertiary_Education,no,no,no,no
45,admin.,single,Secondary_Education,no,no,no,no
27,blue-collar,married,Secondary_Education,no,no,no,yes
37,blue-collar,married,Primary_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,no,no,no
31,management,single,Tertiary_Education,no,yes,yes,no
31,management,single,Tertiary_Education,no,yes,no,no
35,technician,married,Tertiary_Education,no,yes,no,no
29,admin.,single,Secondary_Education,no,no,no,no
32,technician,single,Professional_Education,no,yes,yes,no
36,admin.,single,Tertiary_Education,no,yes,no,no
50,blue-collar,divorced,Primary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,yes,yes,no
31,technician,single,Professional_Education,no,yes,yes,no
32,technician,married,Secondary_Education,no,yes,no,no
33,admin.,single,Tertiary_Education,no,no,no,no
26,admin.,single,Secondary_Education,no,no,no,yes
31,technician,single,Professional_Education,no,yes,yes,no
35,admin.,single,Tertiary_Education,no,yes,no,no
41,services,divorced,Secondary_Education,no,yes,no,no
32,blue-collar,married,Secondary_Education,no,yes,no,no
39,blue-collar,single,Secondary_Education,no,no,no,yes
24,services,married,Secondary_Education,no,yes,no,no
37,technician,divorced,Professional_Education,no,no,no,no
36,admin.,married,Secondary_Education,no,no,no,no
39,admin.,married,Secondary_Education,no,yes,no,no
29,admin.,divorced,Secondary_Education,no,yes,yes,no
27,technician,married,Professional_Education,no,yes,no,no
39,admin.,single,Tertiary_Education,no,yes,yes,no
29,blue-collar,single,Secondary_Education,no,yes,no,no
39,blue-collar,single,Secondary_Education,no,yes,no,no
39,blue-collar,single,Secondary_Education,no,yes,no,no
47,admin.,single,Secondary_Education,no,no,no,no
54,blue-collar,married,Primary_Education,no,no,no,no
27,entrepreneur,married,Tertiary_Education,no,yes,no,no
23,blue-collar,single,Secondary_Education,no,yes,no,yes
31,technician,single,Secondary_Education,no,no,no,no
30,management,married,Tertiary_Education,no,yes,no,no
33,services,married,Primary_Education,no,yes,no,no
28,blue-collar,single,Professional_Education,no,no,no,no
33,admin.,married,Secondary_Education,no,yes,yes,no
33,admin.,married,Secondary_Education,no,yes,yes,no
49,blue-collar,single,Primary_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,yes,yes,no
30,admin.,married,Secondary_Education,no,yes,yes,no
28,blue-collar,married,Primary_Education,no,no,no,no
32,admin.,married,Primary_Education,no,yes,no,no
29,admin.,single,Secondary_Education,no,no,no,no
42,blue-collar,married,Primary_Education,no,no,no,no
31,admin.,divorced,Tertiary_Education,no,no,no,no
39,blue-collar,married,Primary_Education,no,no,no,no
36,admin.,married,Tertiary_Education,no,no,no,no
28,blue-collar,married,Primary_Education,no,no,no,no
38,blue-collar,married,Secondary_Education,no,no,yes,no
39,services,married,Secondary_Education,no,no,no,no
30,blue-collar,married,Secondary_Education,no,yes,no,no
44,technician,married,Professional_Education,no,no,no,no
31,technician,married,Tertiary_Education,no,yes,no,no
34,services,divorced,Secondary_Education,no,no,yes,no
28,blue-collar,married,Primary_Education,no,no,no,no
31,technician,married,Tertiary_Education,no,yes,no,no
55,management,married,Tertiary_Education,no,yes,no,no
27,housemaid,married,Primary_Education,no,no,no,yes
25,admin.,married,Secondary_Education,no,no,no,no
35,technician,married,Professional_Education,no,yes,no,no
46,management,married,Primary_Education,no,yes,yes,no
26,admin.,single,Tertiary_Education,no,yes,no,no
30,blue-collar,married,Primary_Education,no,no,yes,no
36,blue-collar,married,Primary_Education,no,no,no,no
28,services,married,Secondary_Education,no,yes,no,no
31,blue-collar,married,Secondary_Education,no,yes,no,yes
57,technician,married,Secondary_Education,no,yes,no,no
29,admin.,single,Secondary_Education,no,yes,no,no
32,blue-collar,married,Secondary_Education,no,yes,yes,no
51,admin.,married,Primary_Education,no,no,yes,no
57,technician,married,Secondary_Education,no,no,yes,no
35,services,divorced,Tertiary_Education,no,yes,no,no
46,management,married,Primary_Education,no,no,no,yes
57,technician,married,Secondary_Education,no,yes,no,no
57,technician,married,Secondary_Education,no,no,yes,no
32,technician,single,Secondary_Education,no,yes,yes,no
32,technician,married,Professional_Education,no,yes,no,no
36,admin.,married,Secondary_Education,no,yes,no,no
30,services,divorced,Secondary_Education,no,no,no,no
30,blue-collar,married,Primary_Education,no,yes,no,no
40,services,divorced,Secondary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,yes,no,no
32,entrepreneur,married,Secondary_Education,no,yes,no,no
34,technician,married,Secondary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,yes,no,no
53,admin.,married,Secondary_Education,no,yes,yes,no
40,admin.,married,Tertiary_Education,no,yes,no,no
30,services,married,Secondary_Education,no,yes,yes,no
38,admin.,divorced,Tertiary_Education,no,no,no,no
28,entrepreneur,single,Professional_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,yes,yes,no
43,admin.,divorced,Secondary_Education,no,yes,no,no
30,technician,single,Secondary_Education,no,no,no,no
30,technician,single,Secondary_Education,no,yes,no,no
47,blue-collar,married,Secondary_Education,no,yes,yes,no
28,technician,single,Professional_Education,no,yes,no,no
57,technician,married,Professional_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,yes,no,no
56,blue-collar,married,Primary_Education,no,yes,no,no
32,admin.,married,Tertiary_Education,no,yes,no,no
47,services,divorced,Secondary_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,yes,no,no
36,services,married,Tertiary_Education,no,yes,no,no
28,technician,single,Professional_Education,no,yes,no,no
42,admin.,married,Tertiary_Education,no,no,no,no
57,technician,married,Secondary_Education,no,yes,no,no
31,admin.,divorced,Secondary_Education,no,yes,no,no
42,management,married,Tertiary_Education,no,yes,no,no
30,blue-collar,married,Primary_Education,no,yes,yes,no
52,admin.,single,Primary_Education,no,no,no,no
29,services,divorced,Secondary_Education,no,no,no,no
27,entrepreneur,married,Tertiary_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,yes,no,no
36,admin.,married,Secondary_Education,no,yes,yes,no
49,blue-collar,single,Secondary_Education,no,yes,no,no
30,technician,single,Secondary_Education,no,no,yes,no
32,technician,single,Secondary_Education,no,no,no,no
34,technician,married,Secondary_Education,no,no,no,no
31,technician,single,Tertiary_Education,no,no,no,no
29,blue-collar,married,Secondary_Education,no,yes,yes,no
28,blue-collar,single,Professional_Education,no,yes,no,no
58,technician,divorced,Secondary_Education,no,no,no,no
36,entrepreneur,married,Secondary_Education,no,yes,yes,no
31,services,married,Secondary_Education,no,no,no,no
29,blue-collar,married,Secondary_Education,no,yes,no,no
33,admin.,married,Tertiary_Education,no,no,yes,no
55,management,married,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,no,yes,no
37,admin.,single,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,no,no,no
44,technician,married,Professional_Education,no,yes,no,no
26,student,single,Secondary_Education,no,no,no,no
44,admin.,married,Secondary_Education,no,yes,no,no
30,services,single,Secondary_Education,no,yes,no,no
27,services,married,Secondary_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,no,no,no
43,blue-collar,married,Secondary_Education,no,yes,no,no
24,technician,single,Secondary_Education,no,yes,no,no
37,entrepreneur,married,Secondary_Education,no,yes,no,no
32,admin.,single,Secondary_Education,no,yes,no,no
30,services,married,Secondary_Education,no,no,no,no
43,services,divorced,Professional_Education,no,no,no,no
46,blue-collar,married,Secondary_Education,no,yes,yes,no
30,blue-collar,married,Primary_Education,no,yes,no,no
36,blue-collar,married,Primary_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,no,no,no
32,entrepreneur,married,Secondary_Education,no,no,no,no
37,admin.,married,Secondary_Education,no,no,no,no
35,blue-collar,married,Secondary_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,no,no,no
30,blue-collar,married,Primary_Education,no,yes,no,no
34,services,married,Secondary_Education,no,yes,yes,no
30,admin.,single,Tertiary_Education,no,no,no,no
37,entrepreneur,married,Secondary_Education,no,no,no,no
33,blue-collar,single,Secondary_Education,no,no,no,no
30,technician,single,Professional_Education,no,yes,no,no
33,admin.,married,Secondary_Education,no,yes,yes,no
37,blue-collar,married,Primary_Education,no,yes,no,no
49,blue-collar,single,Secondary_Education,no,yes,yes,no
44,blue-collar,married,Secondary_Education,no,yes,yes,no
35,technician,single,Tertiary_Education,no,yes,no,no
31,blue-collar,married,Secondary_Education,no,no,no,no
29,admin.,single,Secondary_Education,no,yes,no,no
36,technician,single,Professional_Education,no,yes,no,no
29,blue-collar,married,Secondary_Education,no,yes,no,no
42,blue-collar,married,Primary_Education,no,yes,no,no
44,technician,married,Professional_Education,no,no,no,no
31,technician,married,Tertiary_Education,no,yes,no,no
33,services,single,Secondary_Education,no,no,yes,no
26,admin.,single,Secondary_Education,no,yes,no,no
26,services,single,Secondary_Education,no,no,no,no
31,technician,single,Tertiary_Education,no,yes,no,no
36,technician,married,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,yes,no,no
35,admin.,divorced,Secondary_Education,no,yes,yes,no
25,technician,single,Tertiary_Education,no,no,yes,no
34,blue-collar,married,Secondary_Education,no,yes,no,no
46,blue-collar,married,Primary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
33,admin.,married,Tertiary_Education,no,yes,no,no
33,blue-collar,married,Primary_Education,no,no,no,yes
35,entrepreneur,married,Secondary_Education,no,yes,no,no
33,services,single,Secondary_Education,no,no,no,no
54,management,married,Primary_Education,no,yes,no,no
45,admin.,single,Secondary_Education,no,yes,no,no
24,services,single,Secondary_Education,no,yes,no,no
46,services,divorced,Secondary_Education,no,no,no,no
32,admin.,married,Professional_Education,no,no,no,no
40,technician,married,Tertiary_Education,no,no,no,no
