cust_id,state,area_code,bill_date,bill_type,invoice_id,invoice_amount,invoice_init_date,invoice_final_date,invoice_settled_date,disputed,days_to_settle,days_late
7600-OISKG,Montana,406,19-07-2013,Paper,700683520,65.67,11-02-2012,12-03-2012,12-03-2012,Yes,30,0
8942-ERSWK,State of KS,897,11-01-2013,Electronic,9314800674,37.13,11-08-2013,10-09-2013,11-09-2013,Yes,31,1
8156-PCYBM,State of OK,391,03-03-2012,Paper,81932735,72.7,24-01-2012,23-02-2012,03-03-2012,No,39,9
0783-PEPYR,Montana,406,27-11-2013,Paper,5446180510,50.55,29-04-2012,29-05-2012,11-06-2012,Yes,43,13
8364-UWVLM,Los Angeles,818,10-11-2012,Paper,9200291512,54.92,11-05-2012,10-06-2012,04-07-2012,Yes,54,24
4460-ZXNDN,Atlanta,770,27-06-2013,Electronic,6878680146,52.84,07-11-2013,07-12-2013,30-11-2013,No,23,0
4640-FGEJI,Montana,406,04-04-2013,Paper,8459323044,40.13,14-01-2013,13-02-2013,17-02-2013,No,34,4
5529-TBPGK,State of OK,391,09-08-2013,Paper,1043332774,79.09,07-07-2012,06-08-2012,06-08-2012,No,30,0
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,4380014151,92.65,26-03-2013,25-04-2013,26-04-2013,Yes,31,1
4632-QZOKX,Montana,406,19-03-2013,Electronic,6551061352,49.83,06-05-2013,05-06-2013,11-06-2013,Yes,36,6
0625-TNJFG,Atlanta,770,15-08-2013,Paper,6301784259,42.18,24-08-2012,23-09-2012,13-09-2012,No,20,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,6273031192,57.64,22-02-2013,24-03-2013,28-03-2013,No,34,4
4092-ZAVRG,Montana,406,19-05-2012,Electronic,2529818478,77.41,08-04-2013,08-05-2013,14-04-2013,No,6,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,4588532423,58.52,12-03-2013,11-04-2013,28-04-2013,Yes,47,17
2125-HJDLA,State of OK,391,22-05-2012,Electronic,672948510,57.37,09-11-2012,09-12-2012,05-12-2012,No,26,0
9725-EZTEJ,Montana,406,17-03-2012,Electronic,555108669,116.78,02-05-2012,01-06-2012,23-05-2012,Yes,21,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,5833648536,81.63,13-07-2013,12-08-2013,04-08-2013,No,22,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,1267973660,45.31,10-10-2012,09-11-2012,09-11-2012,No,30,0
9841-XLGBV,State of OK,391,03-01-2013,Paper,6505128561,17.85,07-11-2012,07-12-2012,02-12-2012,No,25,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,4395512737,72.13,05-08-2013,04-09-2013,13-09-2013,Yes,39,9
3598-DNURW,State of OK,391,29-08-2012,Electronic,2135406196,49.51,03-01-2013,02-02-2013,15-01-2013,No,12,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,2659238903,46.86,09-03-2013,08-04-2013,12-04-2013,No,34,4
6077-FDQRK,Atlanta,770,11-09-2012,Electronic,2702927066,43.07,14-05-2013,13-06-2013,28-05-2013,No,14,0
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,326671411,88.5,27-12-2012,26-01-2013,18-01-2013,Yes,22,0
2687-XWAMA,Atlanta,770,03-04-2013,Electronic,6008733621,48.8,14-10-2013,13-11-2013,19-10-2013,No,5,0
3993-QUNVJ,Atlanta,770,31-12-2012,Electronic,5153888748,54.2,14-08-2013,13-09-2013,26-08-2013,No,12,0
5920-DPXLN,State of OK,391,11-11-2012,Electronic,649771974,68.35,26-04-2013,26-05-2013,07-05-2013,No,11,0
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,7197991217,48.98,26-03-2013,25-04-2013,21-04-2013,No,26,0
6296-UKEUZ,State of KS,897,26-11-2012,Paper,6402352996,15.4,07-06-2012,07-07-2012,13-06-2012,No,6,0
7050-KQLDO,Atlanta,770,29-09-2012,Paper,4633078854,78.36,14-02-2012,15-03-2012,16-03-2012,No,31,1
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,8786637235,60.71,15-10-2013,14-11-2013,08-11-2013,Yes,24,0
0465-DTULQ,Atlanta,770,04-03-2013,Paper,7314906808,60.35,10-04-2012,10-05-2012,03-05-2012,No,23,0
4640-FGEJI,Montana,406,04-04-2013,Electronic,1544966050,75.55,13-04-2013,13-05-2013,22-04-2013,No,9,0
8887-NCUZC,Los Angeles,818,22-01-2013,Paper,6612036759,34.27,01-06-2012,01-07-2012,01-07-2012,No,30,0
0187-ERLSR,State of OK,391,31-07-2013,Paper,8350497297,73.27,16-03-2013,15-04-2013,04-04-2013,Yes,19,0
2125-HJDLA,State of OK,391,22-05-2012,Electronic,9802209671,41.08,11-12-2012,10-01-2013,15-01-2013,No,35,5
4640-FGEJI,Montana,406,04-04-2013,Paper,9934734648,74.19,24-04-2012,24-05-2012,22-05-2012,No,28,0
3598-DNURW,State of OK,391,29-08-2012,Electronic,8813796388,57.06,26-04-2013,26-05-2013,11-05-2013,No,15,0
7600-OISKG,Montana,406,19-07-2013,Paper,4112599163,66.03,01-06-2012,01-07-2012,01-07-2012,Yes,30,0
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,9893070847,49.54,20-09-2013,20-10-2013,06-10-2013,No,16,0
9174-IYKOC,State of OK,391,27-11-2012,Paper,8973326459,53.08,31-07-2012,30-08-2012,10-09-2012,No,41,11
3569-VJWXS,State of OK,391,09-04-2013,Paper,8921244707,58.42,26-01-2013,25-02-2013,19-02-2013,No,24,0
2447-JCFGW,Atlanta,770,31-07-2012,Paper,9054937897,61.49,13-04-2012,13-05-2012,09-05-2012,No,26,0
5573-KSOIA,Montana,406,30-09-2013,Paper,9247964767,98.51,26-01-2012,25-02-2012,15-03-2012,Yes,49,19
9758-AIEIK,Montana,406,23-04-2012,Paper,8166776603,81.13,31-01-2012,01-03-2012,20-02-2012,No,20,0
9149-MATVB,Atlanta,770,30-04-2013,Electronic,5069265898,46.53,15-07-2013,14-08-2013,05-08-2013,No,21,0
7600-OISKG,Montana,406,19-07-2013,Paper,1212195050,87.51,05-11-2012,05-12-2012,29-11-2012,Yes,24,0
1408-OQZUE,State of KS,897,14-09-2012,Paper,9180666472,68.28,13-02-2012,14-03-2012,19-03-2012,No,35,5
9883-SDWFS,State of KS,897,08-07-2013,Paper,1789438475,46.33,07-01-2012,06-02-2012,10-02-2012,Yes,34,4
3271-YDPUJ,State of KS,897,02-04-2013,Paper,5861341441,44.79,18-01-2013,17-02-2013,24-02-2013,Yes,37,7
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,8346602190,60.58,07-08-2012,06-09-2012,10-09-2012,No,34,4
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,2669865910,14.53,07-09-2013,07-10-2013,03-10-2013,No,26,0
3993-QUNVJ,Atlanta,770,31-12-2012,Electronic,4934230957,88.48,04-01-2013,03-02-2013,30-01-2013,Yes,26,0
7654-DOLHO,State of KS,897,04-04-2012,Electronic,3511077910,47.44,06-10-2012,05-11-2012,04-11-2012,No,29,0
3993-QUNVJ,Atlanta,770,31-12-2012,Electronic,8346126237,61.43,31-10-2013,30-11-2013,05-11-2013,No,5,0
0709-LZRJV,State of OK,391,20-06-2013,Paper,598324396,10.92,07-07-2012,06-08-2012,16-08-2012,No,40,10
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,2442844131,64.19,15-04-2013,15-05-2013,07-05-2013,No,22,0
6004-KITZM,Los Angeles,818,01-09-2013,Paper,6530836489,54.95,19-11-2012,19-12-2012,05-12-2012,No,16,0
7841-HROAQ,State of OK,391,15-09-2013,Paper,8019405718,47.99,06-06-2013,06-07-2013,11-07-2013,Yes,35,5
0625-TNJFG,Atlanta,770,15-08-2013,Paper,748230672,53.01,11-05-2013,10-06-2013,05-06-2013,No,25,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,9544605433,57.87,11-11-2012,11-12-2012,04-12-2012,No,23,0
2423-QOKIO,State of OK,391,11-05-2013,Paper,8922128667,73.49,05-03-2013,04-04-2013,01-04-2013,No,27,0
6077-FDQRK,Atlanta,770,11-09-2012,Paper,8513935149,30.14,04-08-2012,03-09-2012,30-08-2012,No,26,0
9883-SDWFS,State of KS,897,08-07-2013,Electronic,1120525583,46.73,10-09-2013,10-10-2013,10-10-2013,No,30,0
6160-HCSFI,State of OK,391,10-01-2013,Paper,6107650729,60.72,26-07-2012,25-08-2012,21-08-2012,No,26,0
5529-TBPGK,State of OK,391,09-08-2013,Paper,535335924,57.88,10-07-2012,09-08-2012,21-08-2012,No,42,12
8976-AMJEO,Montana,406,03-03-2012,Electronic,2872500354,67.41,25-03-2012,24-04-2012,18-04-2012,No,24,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,910856055,72.55,21-08-2013,20-09-2013,09-10-2013,Yes,49,19
9149-MATVB,Atlanta,770,30-04-2013,Electronic,2146884004,43.26,05-11-2013,05-12-2013,19-11-2013,No,14,0
9014-WENVB,State of OK,391,03-08-2013,Paper,3564452169,48.93,20-07-2013,19-08-2013,14-08-2013,No,25,0
5573-KSOIA,Montana,406,30-09-2013,Electronic,524798729,57.78,19-10-2013,18-11-2013,16-11-2013,No,28,0
1080-NDGAE,State of OK,391,28-09-2012,Electronic,857712918,93.39,22-02-2013,24-03-2013,04-04-2013,Yes,41,11
6708-DPYTF,State of OK,391,02-08-2012,Electronic,4989401437,56.99,17-02-2013,19-03-2013,14-03-2013,No,25,0
4651-PMEXQ,Montana,406,04-07-2012,Electronic,6191014036,69.87,02-09-2013,02-10-2013,01-10-2013,No,29,0
7372-CESLR,State of KS,897,11-01-2013,Paper,2585470999,34.57,17-03-2012,16-04-2012,09-04-2012,No,23,0
9323-NDIOV,Atlanta,770,09-07-2012,Electronic,1069788528,20.23,19-10-2012,18-11-2012,18-11-2012,No,30,0
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,7059816083,38,08-09-2013,08-10-2013,02-10-2013,Yes,24,0
2676-DZINU,State of OK,391,19-10-2012,Paper,7244293293,69.58,16-10-2012,15-11-2012,30-10-2012,No,14,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,5201178540,62.66,14-07-2012,13-08-2012,25-07-2012,No,11,0
5284-DJOZO,Montana,406,11-09-2012,Paper,6321822878,59.19,20-02-2012,21-03-2012,20-03-2012,Yes,29,0
2676-DZINU,State of OK,391,19-10-2012,Electronic,145315244,83.05,19-08-2013,18-09-2013,06-09-2013,No,18,0
9174-IYKOC,State of OK,391,27-11-2012,Electronic,8052943053,71.6,27-11-2013,27-12-2013,18-12-2013,No,21,0
6391-GBFQJ,State of KS,897,25-11-2013,Paper,8269617897,41.79,28-07-2013,27-08-2013,12-08-2013,No,15,0
8690-EEBEO,State of KS,897,05-12-2012,Paper,9375684651,50.27,06-11-2012,06-12-2012,11-12-2012,No,35,5
6160-HCSFI,State of OK,391,10-01-2013,Paper,104628267,72.72,13-01-2012,12-02-2012,04-02-2012,No,22,0
8976-AMJEO,Montana,406,03-03-2012,Electronic,7900770,61.74,26-01-2013,25-02-2013,03-03-2013,Yes,36,6
1080-NDGAE,State of OK,391,28-09-2012,Electronic,8673161784,100,15-01-2013,14-02-2013,13-02-2013,Yes,29,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,4852824490,38.59,03-09-2012,03-10-2012,03-10-2012,No,30,0
6632-CGYHU,State of OK,391,08-01-2013,Electronic,6215256535,114.44,04-07-2013,03-08-2013,15-07-2013,No,11,0
8389-TCXFQ,Montana,406,24-08-2012,Paper,8193753679,69.65,04-08-2012,03-09-2012,13-09-2012,Yes,40,10
2687-XWAMA,Atlanta,770,03-04-2013,Paper,5831823402,32.78,21-01-2012,20-02-2012,02-02-2012,No,12,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,5792413329,47.64,26-06-2012,26-07-2012,10-07-2012,No,14,0
9250-VHLWY,State of KS,897,03-06-2013,Paper,1953588118,51.05,03-12-2012,02-01-2013,01-01-2013,No,29,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,1422140909,53.99,08-12-2012,07-01-2013,27-12-2012,No,19,0
2423-QOKIO,State of OK,391,11-05-2013,Paper,1715841585,67.38,01-07-2012,31-07-2012,30-07-2012,Yes,29,0
5875-VZQCZ,Los Angeles,818,15-07-2013,Paper,2123675598,73.71,23-04-2013,23-05-2013,16-05-2013,No,23,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,8276169596,53.19,12-06-2013,12-07-2013,28-06-2013,No,16,0
9149-MATVB,Atlanta,770,30-04-2013,Electronic,5031169107,34.65,08-11-2013,08-12-2013,25-11-2013,No,17,0
7209-MDWKR,State of OK,391,09-10-2013,Paper,9537610455,55.85,15-10-2012,14-11-2012,18-11-2012,No,34,4
9883-SDWFS,State of KS,897,08-07-2013,Paper,523612895,28.77,17-04-2012,17-05-2012,24-05-2012,No,37,7
1604-LIFKX,Los Angeles,818,16-03-2013,Paper,2099442850,73.1,25-11-2012,25-12-2012,13-01-2013,No,49,19
6627-ELFBK,Los Angeles,818,26-11-2012,Paper,15752855,72.27,25-10-2012,24-11-2012,28-11-2012,Yes,34,4
5164-VMYWJ,Montana,406,27-11-2013,Paper,2686795105,51.86,14-01-2013,13-02-2013,09-02-2013,No,26,0
3569-VJWXS,State of OK,391,09-04-2013,Electronic,3242588970,35.23,15-05-2013,14-06-2013,07-06-2013,No,23,0
6833-ETVHD,Montana,406,30-04-2012,Electronic,4982115880,47.52,26-10-2012,25-11-2012,18-11-2012,No,23,0
5284-DJOZO,Montana,406,11-09-2012,Paper,6272696799,50.38,31-07-2012,30-08-2012,10-08-2012,No,10,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,3077571538,64.54,27-02-2013,29-03-2013,18-03-2013,No,19,0
2026-XLBER,Atlanta,770,12-11-2012,Electronic,3315197094,61.79,13-09-2013,13-10-2013,03-10-2013,Yes,20,0
7841-HROAQ,State of OK,391,15-09-2013,Paper,6484297273,73.9,25-04-2012,25-05-2012,16-05-2012,No,21,0
9286-VLKMI,State of KS,897,13-02-2013,Electronic,7365861488,91.42,05-10-2013,04-11-2013,08-10-2013,No,3,0
2125-HJDLA,State of OK,391,22-05-2012,Electronic,3975362830,27,25-12-2012,24-01-2013,26-01-2013,No,32,2
6077-FDQRK,Atlanta,770,11-09-2012,Electronic,9264242334,48.18,14-06-2013,14-07-2013,30-06-2013,No,16,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,5010861294,25.38,19-02-2013,21-03-2013,21-03-2013,No,30,0
3831-FXWYK,Atlanta,770,08-03-2013,Paper,5485299924,74.47,02-11-2012,02-12-2012,17-12-2012,No,45,15
2423-QOKIO,State of OK,391,11-05-2013,Paper,4507038116,91.82,01-04-2013,01-05-2013,01-05-2013,No,30,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,2014191611,76.72,17-05-2013,16-06-2013,06-06-2013,Yes,20,0
6833-ETVHD,Montana,406,30-04-2012,Paper,9676303588,78.33,23-01-2012,22-02-2012,26-02-2012,No,34,4
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,2843203106,45.75,27-06-2012,27-07-2012,31-07-2012,No,34,4
1168-BEASA,State of KS,897,06-11-2013,Paper,8011401581,24.63,29-02-2012,30-03-2012,21-03-2012,No,21,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,3294653032,77.73,07-12-2012,06-01-2013,19-12-2012,No,12,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,7218524698,80.15,17-03-2012,16-04-2012,23-03-2012,No,6,0
0465-DTULQ,Atlanta,770,04-03-2013,Paper,3812264523,58.71,28-12-2012,27-01-2013,25-01-2013,No,28,0
5573-KSOIA,Montana,406,30-09-2013,Electronic,9238366168,104.58,14-11-2013,14-12-2013,11-12-2013,No,27,0
7209-MDWKR,State of OK,391,09-10-2013,Paper,9890424733,54.82,09-04-2012,09-05-2012,07-05-2012,No,28,0
8690-EEBEO,State of KS,897,05-12-2012,Electronic,7838596678,36.26,19-08-2013,18-09-2013,25-09-2013,No,37,7
9460-VAZGD,State of KS,897,10-08-2013,Paper,7186710473,55.57,28-03-2013,27-04-2013,19-04-2013,No,22,0
8887-NCUZC,Los Angeles,818,22-01-2013,Paper,6050714721,15.99,03-01-2012,02-02-2012,15-02-2012,Yes,43,13
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,3517011034,65.28,15-02-2013,17-03-2013,01-03-2013,No,14,0
9758-AIEIK,Montana,406,23-04-2012,Electronic,2294449843,67.96,28-10-2012,27-11-2012,08-11-2012,No,11,0
7938-EVASK,Montana,406,15-12-2012,Electronic,624274413,44.09,14-08-2013,13-09-2013,24-09-2013,No,41,11
5529-TBPGK,State of OK,391,09-08-2013,Paper,907309591,64.78,29-05-2012,28-06-2012,29-06-2012,No,31,1
3831-FXWYK,Atlanta,770,08-03-2013,Paper,7809215596,71.85,27-12-2012,26-01-2013,01-02-2013,No,36,6
0379-NEVHP,State of OK,391,06-04-2013,Paper,8033892101,74.34,03-04-2013,03-05-2013,19-04-2013,No,16,0
5920-DPXLN,State of OK,391,11-11-2012,Electronic,3652831331,44.71,22-11-2013,22-12-2013,04-12-2013,No,12,0
9460-VAZGD,State of KS,897,10-08-2013,Paper,8862522772,26.91,31-05-2012,30-06-2012,21-06-2012,No,21,0
3831-FXWYK,Atlanta,770,08-03-2013,Paper,6211621442,117.01,03-03-2012,02-04-2012,20-04-2012,No,48,18
0783-PEPYR,Montana,406,27-11-2013,Paper,3720515641,62.27,02-11-2012,02-12-2012,04-12-2012,No,32,2
1080-NDGAE,State of OK,391,28-09-2012,Electronic,4701158835,83.59,18-11-2013,18-12-2013,23-12-2013,Yes,35,5
5920-DPXLN,State of OK,391,11-11-2012,Electronic,6879549553,47.55,17-01-2013,16-02-2013,02-02-2013,No,16,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,4004477846,25.83,29-10-2012,28-11-2012,27-11-2012,No,29,0
6177-VTITE,State of KS,897,26-10-2012,Paper,9584726059,40.13,23-06-2012,23-07-2012,14-07-2012,No,21,0
4640-FGEJI,Montana,406,04-04-2013,Paper,7942175485,78.12,04-12-2012,03-01-2013,12-01-2013,Yes,39,9
1168-BEASA,State of KS,897,06-11-2013,Paper,4791525699,47.08,12-12-2012,11-01-2013,23-12-2012,No,11,0
1080-NDGAE,State of OK,391,28-09-2012,Paper,4589989662,94.16,17-09-2012,17-10-2012,18-10-2012,Yes,31,1
6833-ETVHD,Montana,406,30-04-2012,Electronic,4178322106,55.83,12-07-2013,11-08-2013,24-07-2013,No,12,0
7600-OISKG,Montana,406,19-07-2013,Paper,4062781273,63.68,06-06-2013,06-07-2013,11-07-2013,Yes,35,5
6708-DPYTF,State of OK,391,02-08-2012,Paper,8365287542,57.69,01-08-2012,31-08-2012,08-09-2012,No,38,8
0688-XNJRO,State of KS,897,24-06-2012,Paper,6088063371,68.28,08-02-2012,09-03-2012,25-03-2012,No,46,16
9460-VAZGD,State of KS,897,10-08-2013,Paper,2744921812,52.05,20-08-2012,19-09-2012,06-09-2012,No,17,0
1447-YZKCL,Montana,406,10-08-2012,Electronic,5536234391,61.2,01-11-2012,01-12-2012,10-12-2012,No,39,9
9174-IYKOC,State of OK,391,27-11-2012,Electronic,8428274862,77.01,07-04-2013,07-05-2013,29-04-2013,No,22,0
1447-YZKCL,Montana,406,10-08-2012,Electronic,8427086210,87.27,30-10-2013,29-11-2013,05-12-2013,No,36,6
8389-TCXFQ,Montana,406,24-08-2012,Paper,3486080032,63.12,23-08-2012,22-09-2012,22-09-2012,No,30,0
6177-VTITE,State of KS,897,26-10-2012,Paper,3666273580,48.03,23-05-2012,22-06-2012,09-06-2012,No,17,0
3676-CQAIF,State of KS,897,29-07-2013,Paper,9343302864,50.33,15-11-2012,15-12-2012,23-12-2012,No,38,8
9841-XLGBV,State of OK,391,03-01-2013,Paper,8088935090,50.03,20-12-2012,19-01-2013,23-01-2013,No,34,4
7050-KQLDO,Atlanta,770,29-09-2012,Paper,1342472678,76.8,04-09-2012,04-10-2012,07-10-2012,No,33,3
4651-PMEXQ,Montana,406,04-07-2012,Electronic,6511784638,81.53,09-04-2013,09-05-2013,25-04-2013,No,16,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,8656503168,35.15,19-05-2013,18-06-2013,05-06-2013,No,17,0
8690-EEBEO,State of KS,897,05-12-2012,Paper,1752036971,71.72,08-04-2012,08-05-2012,15-05-2012,No,37,7
9212-BTDMX,State of OK,391,22-04-2012,Electronic,4884610178,82.21,19-05-2012,18-06-2012,30-05-2012,No,11,0
1408-OQZUE,State of KS,897,14-09-2012,Electronic,7127477711,41.08,25-11-2013,25-12-2013,02-01-2014,No,38,8
9841-XLGBV,State of OK,391,03-01-2013,Paper,6816625096,47.52,10-06-2012,10-07-2012,08-07-2012,No,28,0
9883-SDWFS,State of KS,897,08-07-2013,Paper,5408072058,42.86,27-04-2013,27-05-2013,18-06-2013,Yes,52,22
9250-VHLWY,State of KS,897,03-06-2013,Electronic,4143818565,34.69,19-06-2013,19-07-2013,14-07-2013,No,25,0
1447-YZKCL,Montana,406,10-08-2012,Electronic,173814675,66.85,27-04-2013,27-05-2013,27-05-2013,No,30,0
5284-DJOZO,Montana,406,11-09-2012,Paper,4908628098,89.67,24-03-2012,23-04-2012,19-04-2012,Yes,26,0
8887-NCUZC,Los Angeles,818,22-01-2013,Electronic,2455126326,49.51,02-12-2013,01-01-2014,07-01-2014,No,36,6
7841-HROAQ,State of OK,391,15-09-2013,Paper,6345328269,68.95,10-06-2013,10-07-2013,08-07-2013,No,28,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,8527409222,67.97,19-05-2012,18-06-2012,31-05-2012,No,12,0
0379-NEVHP,State of OK,391,06-04-2013,Paper,8385411888,79.25,17-02-2013,19-03-2013,11-03-2013,No,22,0
9286-VLKMI,State of KS,897,13-02-2013,Electronic,4131224572,80.59,02-07-2013,01-08-2013,04-07-2013,No,2,0
9149-MATVB,Atlanta,770,30-04-2013,Electronic,8249581875,38.5,02-12-2013,01-01-2014,16-12-2013,No,14,0
9725-EZTEJ,Montana,406,17-03-2012,Electronic,3480348952,40.03,11-04-2012,11-05-2012,08-05-2012,Yes,27,0
4632-QZOKX,Montana,406,19-03-2013,Paper,8664445095,76.19,21-02-2012,22-03-2012,03-04-2012,Yes,42,12
8156-PCYBM,State of OK,391,03-03-2012,Electronic,7373872006,70.12,21-10-2012,20-11-2012,22-11-2012,No,32,2
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,7979390388,34.49,22-10-2012,21-11-2012,02-12-2012,No,41,11
7209-MDWKR,State of OK,391,09-10-2013,Paper,826558350,49.68,24-06-2013,24-07-2013,30-07-2013,No,36,6
9212-BTDMX,State of OK,391,22-04-2012,Electronic,2158841878,64.35,10-08-2013,09-09-2013,20-08-2013,No,10,0
8976-AMJEO,Montana,406,03-03-2012,Electronic,6140327615,54.59,08-07-2012,07-08-2012,26-07-2012,No,18,0
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,4259739726,53.65,01-03-2013,31-03-2013,18-03-2013,No,17,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,5866198434,56.25,13-05-2012,12-06-2012,23-05-2012,No,10,0
9883-SDWFS,State of KS,897,08-07-2013,Paper,3510258292,38.06,13-06-2012,13-07-2012,09-07-2012,No,26,0
9212-BTDMX,State of OK,391,22-04-2012,Paper,2824604487,74.25,28-01-2012,27-02-2012,13-02-2012,No,16,0
5613-UHVMG,Los Angeles,818,31-05-2012,Electronic,1185375111,67.08,28-09-2013,28-10-2013,08-11-2013,Yes,41,11
5573-KSOIA,Montana,406,30-09-2013,Paper,7619071494,72.22,17-06-2013,17-07-2013,24-07-2013,No,37,7
2026-XLBER,Atlanta,770,12-11-2012,Paper,8207456004,18.57,09-03-2012,08-04-2012,01-04-2012,No,23,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,5047086979,71.5,05-06-2012,05-07-2012,04-08-2012,Yes,60,30
0783-PEPYR,Montana,406,27-11-2013,Paper,7555537204,66.56,31-12-2012,30-01-2013,03-02-2013,No,34,4
6160-HCSFI,State of OK,391,10-01-2013,Paper,1014106295,65.57,14-06-2012,14-07-2012,02-07-2012,No,18,0
9174-IYKOC,State of OK,391,27-11-2012,Electronic,217272343,49.88,22-09-2013,22-10-2013,23-10-2013,Yes,31,1
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,876573329,71.39,27-03-2013,26-04-2013,04-05-2013,Yes,38,8
0709-LZRJV,State of OK,391,20-06-2013,Paper,8575598490,26.98,13-07-2012,12-08-2012,24-08-2012,Yes,42,12
9250-VHLWY,State of KS,897,03-06-2013,Electronic,9566884305,51.21,22-07-2013,21-08-2013,10-08-2013,No,19,0
5613-UHVMG,Los Angeles,818,31-05-2012,Electronic,333420180,60.6,10-11-2013,10-12-2013,12-12-2013,Yes,32,2
0783-PEPYR,Montana,406,27-11-2013,Paper,5554040283,59.36,17-02-2013,19-03-2013,30-03-2013,No,41,11
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,689403769,76.09,29-09-2013,29-10-2013,11-11-2013,Yes,43,13
0688-XNJRO,State of KS,897,24-06-2012,Electronic,6793125916,40.86,14-12-2012,13-01-2013,14-01-2013,Yes,31,1
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,52765186,96.23,20-10-2013,19-11-2013,09-11-2013,Yes,20,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,1099187495,75.18,20-05-2013,19-06-2013,21-06-2013,No,32,2
9758-AIEIK,Montana,406,23-04-2012,Electronic,1841814103,56.25,01-05-2012,31-05-2012,08-06-2012,Yes,38,8
7938-EVASK,Montana,406,15-12-2012,Paper,8400290228,88.31,13-07-2012,12-08-2012,28-08-2012,No,46,16
2447-JCFGW,Atlanta,770,31-07-2012,Electronic,6946879920,37.49,04-11-2012,04-12-2012,23-11-2012,No,19,0
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,6292573032,61.14,16-04-2013,16-05-2013,21-05-2013,Yes,35,5
8976-AMJEO,Montana,406,03-03-2012,Electronic,5978287436,39.6,23-05-2013,22-06-2013,18-06-2013,No,26,0
7695-NKUXM,Los Angeles,818,21-11-2012,Paper,9268191212,47.52,07-10-2012,06-11-2012,21-10-2012,No,14,0
7372-CESLR,State of KS,897,11-01-2013,Electronic,8631854540,22.45,15-04-2013,15-05-2013,12-05-2013,No,27,0
9149-MATVB,Atlanta,770,30-04-2013,Electronic,3250840107,42.57,28-11-2013,28-12-2013,23-12-2013,No,25,0
7050-KQLDO,Atlanta,770,29-09-2012,Electronic,6640953472,55.88,14-09-2013,14-10-2013,01-10-2013,No,17,0
9286-VLKMI,State of KS,897,13-02-2013,Electronic,6556553111,36.13,28-02-2013,30-03-2013,03-03-2013,No,3,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,6222252019,50.79,19-03-2012,18-04-2012,06-04-2012,No,18,0
9117-LYRCE,Montana,406,05-07-2013,Paper,2123935700,55.55,29-05-2012,28-06-2012,04-07-2012,No,36,6
7050-KQLDO,Atlanta,770,29-09-2012,Electronic,5636946317,57.24,07-04-2013,07-05-2013,30-04-2013,No,23,0
3993-QUNVJ,Atlanta,770,31-12-2012,Electronic,4186884688,60.1,10-05-2013,09-06-2013,25-05-2013,No,15,0
0465-DTULQ,Atlanta,770,04-03-2013,Paper,4566394525,55.91,04-01-2012,03-02-2012,04-02-2012,No,31,1
5164-VMYWJ,Montana,406,27-11-2013,Paper,775479959,65.9,01-09-2013,01-10-2013,03-10-2013,No,32,2
0625-TNJFG,Atlanta,770,15-08-2013,Electronic,4084102990,64.29,08-09-2013,08-10-2013,22-09-2013,No,14,0
